id,name,energy_efficiency,due_date,class,wall_material,n_finish_types,layout_variation,n_floors,n_flats,life_space,av_flat,min_ceiling_height,max_ceiling_height,bike_paths,n_playgrounds,n_sportsgrounds,n_p_s_grounds,n_garbage_sites,n_parking_places,ramp,lowering_platforms,n_wheelchair_lifts,low_mobility_facilities,n_entrances,n_p_lifts,n_f_lifts,n_lifts,lift_ratio,infrastr_access,transport_access,green_areas,air_quality
46849,Квартал на Игарской,B,2024Q2,Комфорт,Монолит-кирпич,1,False,24,274,12083.0,44.0985401459854,2.7,3.0,False,1,1,2,1,137,True,True,0,0.5,1,2,2,4,60.79375,9,4.0,,
48679,Квартал на Игарской,B,2025Q3,Комфорт,Монолит-кирпич,1,False,24,296,12200.0,41.21621621621622,2.7,3.0,False,0,0,0,1,152,True,True,0,0.5,1,2,2,4,65.675,9,3.0,,
50039,Квартал на Игарской,B,2026Q3,Комфорт,Монолит-кирпич,1,False,24,251,11990.0,47.76892430278885,2.7,3.0,False,1,0,1,0,111,True,True,0,0.5,1,2,2,4,55.690625,9,4.0,,
48697,Квартал на Игарской,B,2026Q1,Комфорт,Монолит-кирпич,1,False,24,296,12200.0,41.21621621621622,2.7,3.0,False,1,1,2,1,148,True,True,0,0.5,1,2,2,4,65.675,9,3.0,,
48678,Квартал на Игарской,B,2024Q2,Комфорт,Монолит-кирпич,1,False,24,251,11991.0,47.77290836653386,2.7,3.0,False,0,0,0,1,126,True,True,0,0.5,1,2,2,4,55.690625,9,4.0,,
23169,"г. Саратов, ул Новоузенская, д. 219",A,2024Q2,Типовой,Кирпич,1,True,2,6,1620.0,270.0,3.0,3.0,False,1,0,1,1,0,False,True,0,0.5,6,0,0,0,0,8,,,
42427,"г. Саратов, ул Новоузенская, д. 219",A,2024Q2,Комфорт,Кирпич,1,True,3,10,2265.0,226.5,3.0,3.0,False,1,0,1,1,0,False,True,0,0.5,10,0,0,0,0,8,,,
53372,"Жилой комплекс ""Сиреневый квартал""",B,2025Q3,Комфорт,Кирпич,0,True,11,214,8224.0,38.429906542056074,2.7,2.7,False,1,1,2,1,90,True,True,1,0.5,3,3,0,3,53.82424242424242,7,,,
48300,"Жилой комплекс ""Сиреневый квартал""",B,2024Q2,Комфорт,Кирпич,0,True,11,215,8266.0,38.44651162790698,2.7,2.7,False,3,1,4,1,83,True,True,1,0.5,3,3,0,3,54.07575757575757,7,,,
46352,"г. Дубна, пр-кт Боголюбова",C,2025Q3,Комфорт,Монолит-кирпич,1,False,13,208,11462.0,55.10576923076923,2.68,6.3,False,2,2,4,2,192,True,True,0,0.5,4,4,12,16,10.3,8,,,
45270,"ЖК ""Станция Спортивная""",A,2024Q4,Комфорт,Кирпич,1,False,5,30,1164.0,38.8,2.7,2.7,False,1,1,2,1,21,True,True,0,0.5,1,0,0,0,0,8,,,
47480,"ЖК ""Полис Новоселье""",B,2025Q2,Комфорт,Монолит-кирпич,0,False,13,728,25544.0,35.08791208791209,2.73,2.73,True,5,4,9,3,70,True,True,0,0.5,6,12,12,24,24.03333333333333,1,,,
47478,"ЖК ""Полис Новоселье""",B,2025Q2,Комфорт,Монолит-кирпич,0,False,13,597,22659.0,37.95477386934673,2.73,2.73,True,8,5,13,2,58,True,True,3,0.5,6,12,12,24,19.708653846153847,1,,,
47483,"ЖК ""Полис Новоселье""",B,2025Q2,Комфорт,Монолит-кирпич,0,False,13,398,14872.0,37.36683417085427,2.73,2.73,True,5,4,9,3,41,True,True,0,0.5,4,8,8,16,19.708653846153844,1,,,
47482,"ЖК ""Полис Новоселье""",B,2025Q2,Комфорт,Монолит-кирпич,0,False,13,728,25544.0,35.08791208791209,2.73,2.73,True,5,4,9,3,70,True,True,0,0.5,6,12,12,24,24.03333333333333,1,,,
47477,"ЖК ""Полис Новоселье""",B,2025Q2,Комфорт,Монолит-кирпич,0,False,13,728,25544.0,35.08791208791209,2.73,2.73,True,8,5,13,2,70,True,True,0,0.5,6,12,12,24,24.03333333333333,1,,,
52832,"КЛУБНЫЙ ДОМ ""НА ВЫСОТЕ""",A,2026Q2,Комфорт,Монолит-кирпич,1,False,25,288,13004.0,45.15277777777778,2.8,2.8,False,2,2,4,1,29,True,True,0,0.5,1,1,2,3,85.632,8,,,
48020,"ЖК ""Песчаный"" Литер 5",C,2025Q2,Типовой,Монолит-кирпич,1,False,10,80,3450.0,43.125,3.02,3.02,False,3,4,7,2,58,True,True,1,0.5,1,0,1,1,58.4,1,,,
54994,ЦЕНТРАЛЬНЫЙ ЖИЛОЙ КВАРТАЛ,A,2026Q2,Комфорт,Монолит-кирпич,0,False,20,252,13503.0,53.583333333333336,2.83,2.83,False,1,1,2,1,175,True,True,0,0.5,2,2,6,8,27.2475,9,,,
49613,ЦЕНТРАЛЬНЫЙ ЖИЛОЙ КВАРТАЛ,B,2025Q2,Комфорт,Монолит-кирпич,1,False,20,251,13343.0,53.1593625498008,2.83,2.83,False,1,0,1,1,163,True,True,0,0.5,2,4,6,10,21.7115,9,,,
43900,ЦЕНТРАЛЬНЫЙ ЖИЛОЙ КВАРТАЛ,B,2024Q4,Комфорт,Монолит-кирпич,1,False,20,251,13343.0,53.1593625498008,2.82,2.82,False,1,1,2,1,164,True,True,0,0.5,2,2,2,4,54.27875,10,,,
12719,"Усадьба жилой комплекс, ЖК Усадьба",D,2023Q3,Типовой,Монолит-кирпич,1,False,3,27,1208.0,44.74074074074074,,,False,0,0,0,0,0,False,False,0,0.0,2,0,0,0,0,4,,,
56853,"г. Дербент, ул Орджоникидзе",A+,2024Q3,Типовой,Монолит-кирпич,2,True,4,36,2077.0,57.69444444444444,3.2,3.2,False,1,1,2,1,20,True,True,0,0.5,2,0,0,0,0,8,,,
46232,"Дом большого города ""Монблан""",B,2024Q4,Бизнес,Монолит-кирпич,2,False,18,149,9134.0,61.30201342281879,2.74,3.0,False,1,1,2,1,77,True,True,0,0.5,2,4,0,4,31.662499999999998,9,,,
56841,"ЖК ""Оскар""",B,2026Q4,Комфорт,Монолит-кирпич,1,True,21,155,8977.0,57.91612903225806,2.7,3.02,False,1,1,2,1,50,True,False,0,0.5,1,2,4,6,22.51190476190476,9,5.0,,
56845,"Жилой комплекс ""Батталовский""",C,2026Q3,Комфорт,Монолит-кирпич,1,False,26,908,39238.0,43.213656387665196,2.7,2.7,True,3,1,4,2,528,True,True,0,0.5,6,13,13,26,31.296449704142013,8,1.0,,
46091,"ЖК ""МелиСад"", ЖК Квартал Румянцево",B,2024Q4,Комфорт,Монолит-кирпич,0,True,25,566,23803.0,42.0547703180212,2.72,2.92,False,2,1,3,1,6,True,True,0,0.5,4,2,14,16,31.5545,5,4.0,6.0,
48184,"ЖК ""МелиСад"", ЖК Квартал Румянцево",B,2024Q4,Типовой,Монолит-кирпич,0,False,25,412,17989.0,43.6626213592233,2.72,2.92,False,1,1,2,1,28,True,True,0,0.5,3,3,11,14,26.250285714285717,6,5.0,8.0,
51179,"г. Красноярск, район Свердловский, ул Прибойная, д. 37",A,2024Q4,Типовой,Другое,1,False,18,164,8176.0,49.853658536585364,2.56,2.64,False,1,1,2,0,70,False,True,0,0.5,1,2,0,2,69.7,8,,,
51178,"г. Красноярск, район Свердловский, ул Прибойная, д. 37",A,2024Q4,Типовой,Другое,1,False,18,178,8118.0,45.60674157303371,2.56,2.64,False,1,1,2,0,77,False,True,0,0.5,1,2,0,2,75.65,8,,,
55075,"Жилой комплекс ""Мир Труд Май""",A,2025Q2,Комфорт,Монолит-кирпич,1,False,10,111,7208.0,64.93693693693693,2.7,3.0,False,1,1,2,1,176,False,True,0,0.5,3,0,3,3,27.01,9,3.0,,
46780,"Жилой комплекс ""Мир Труд Май""",A,2024Q1,Комфорт,Монолит-кирпич,1,False,14,249,14077.0,56.53413654618474,2.7,2.7,True,1,1,2,1,157,False,True,0,0.5,6,2,6,8,25.12232142857143,9,4.0,,
55076,"Жилой комплекс ""Мир Труд Май""",A,2026Q1,Комфорт,Монолит-кирпич,1,False,28,210,11129.0,52.99523809523809,2.7,3.0,False,1,1,2,1,92,False,True,0,0.5,1,0,4,4,47.4375,9,2.0,,
51812,"ЖК ""Frame""",C,2025Q4,Комфорт,Монолит-кирпич,1,False,23,442,17968.0,40.65158371040724,2.7,2.7,False,1,2,3,2,175,True,True,0,0.5,2,6,6,12,32.50942028985507,9,,,
47988,"ЖК ""Frame""",C,2025Q1,Комфорт,Монолит-кирпич,1,False,21,416,16939.0,40.71875,2.7,2.7,False,1,2,3,2,170,True,True,0,0.5,2,2,3,5,72.50285714285715,9,,,
48254,"Жилой Комплекс ""Раута""",A,2024Q4,Комфорт,Монолит-кирпич,1,True,23,216,10256.0,47.48148148148148,2.7,2.7,True,2,0,2,1,248,False,True,0,0.5,1,3,3,6,31.77391304347826,8,2.0,,
53427,"Жилой Комплекс ""Раута""",B,2025Q3,Комфорт,Монолит-кирпич,1,False,26,212,10915.0,51.485849056603776,2.72,2.72,False,1,1,2,1,266,False,True,0,0.5,1,3,3,6,31.664102564102564,9,3.0,,
46993,"ЖК ""На Московской""",B,2024Q2,Комфорт,Кирпич,1,False,4,37,1889.0,51.054054054054056,2.7,2.7,False,1,1,2,1,46,True,True,1,0.5,3,0,0,0,0,3,,,
46992,"ЖК ""На Московской""",A++,2024Q4,Комфорт,Кирпич,1,False,4,120,5496.0,45.8,2.7,2.7,False,1,1,2,1,74,True,True,1,0.5,6,0,0,0,0,3,,,
51066,"д. Портянниково, ул Окольная, д. 5",B,2025Q3,Типовой,Монолит-кирпич,1,False,9,64,3313.0,51.765625,2.75,2.75,False,1,1,2,1,51,False,True,0,0.5,1,1,0,1,44.8,4,,,
19050,Жилой комплекс Академия,B,2026Q2,Комфорт,Монолит-кирпич,1,False,26,251,13164.0,52.44621513944223,2.87,3.3,True,1,1,2,1,88,True,True,0,0.5,1,0,4,4,56.23365384615384,10,10.0,,
19054,Жилой комплекс Академия,B,2026Q2,Комфорт,Монолит-кирпич,1,False,18,122,8928.0,73.18032786885246,2.85,3.0,True,1,1,2,1,137,True,True,0,0.5,1,0,3,3,34.56666666666667,10,10.0,,
48284,"ЖК ""Крылья"" Кольцово",B,2024Q3,Типовой,Блоки,1,False,11,159,5564.0,34.9937106918239,2.75,2.76,False,1,1,2,1,78,True,True,0,0.5,3,0,3,3,39.99090909090909,5,3.0,,
51949,"Квартал Строгино, ЖК Квартал Строгино",A,2026Q2,Типовой,Монолит-кирпич,0,False,25,1564,72939.0,46.63618925831202,3.0,3.6,True,3,4,7,5,793,True,False,0,0.5,11,15,11,26,53.657230769230765,9,,,
56761,Квартал В16 корпус 9 СберСити ,A++,2026Q3,Комфорт,Монолит-кирпич,1,False,10,74,4904.0,66.27027027027027,2.9,3.5,False,2,2,4,4,57,False,False,0,0.0,2,2,2,4,13.504999999999999,4,1.0,5.0,
47338,"Жилой квартал ""Новое Медведково""",A,2025Q3,Комфорт,Другое,1,False,19,170,8781.0,51.65294117647059,2.75,2.97,True,5,2,7,4,195,False,True,0,0.5,1,2,0,2,72.92105263157895,8,,,
47336,"Жилой квартал ""Новое Медведково""",A,2025Q3,Комфорт,Другое,1,False,19,170,8781.0,51.65294117647059,2.75,2.97,True,5,2,7,4,195,False,True,0,0.5,1,2,0,2,72.92105263157895,8,,,
47012,"Жилой квартал ""Новое Медведково""",A,2025Q2,Комфорт,Другое,1,False,18,406,21608.0,53.22167487684729,2.75,3.03,True,3,1,4,3,379,False,True,0,0.5,4,4,4,8,43.1375,8,,,
47337,"Жилой квартал ""Новое Медведково""",A,2025Q3,Комфорт,Другое,1,False,19,170,8781.0,51.65294117647059,2.75,2.97,True,5,2,7,4,195,False,True,0,0.5,1,2,0,2,72.92105263157895,8,,,
45064,"Жилой комплекс ""Митинский лес """,A,2024Q2,Типовой,Другое,1,False,20,540,21200.0,39.25925925925926,2.68,2.68,False,2,1,3,0,142,False,True,0,0.5,5,10,0,10,46.71,7,3.0,6.0,
54848,"Жилой комплекс ""МОТИВЫ""",B,2026Q2,Типовой,Монолит-кирпич,1,False,15,432,20414.0,47.254629629629626,2.7,3.0,True,1,1,2,1,598,False,True,0,0.5,4,4,12,16,22.14,5,,,
48450,"Жилой комплекс ""МОТИВЫ""",B,2025Q2,Типовой,Монолит-кирпич,1,False,15,377,16409.0,43.52519893899204,2.7,3.0,True,1,1,2,1,211,False,True,0,0.5,4,3,8,11,28.10363636363636,5,,,
54769,"Жилой комплекс ""МОТИВЫ""",B,2026Q2,Типовой,Монолит-кирпич,1,False,15,432,19701.0,45.604166666666664,2.7,3.0,True,1,1,2,1,595,False,True,0,0.5,4,4,12,16,22.14,5,,,
48460,"Жилой комплекс ""МОТИВЫ""",B,2025Q2,Типовой,Монолит-кирпич,1,False,15,288,11746.0,40.78472222222222,2.7,3.0,True,1,1,2,1,161,False,True,0,0.5,2,2,4,6,39.36,5,,,
48469,"Жилой комплекс ""МОТИВЫ""",B,2025Q2,Типовой,Монолит-кирпич,1,False,15,432,19298.0,44.6712962962963,2.7,3.0,True,1,1,2,1,242,False,True,0,0.5,4,4,8,12,29.52,5,,,
54850,"Жилой комплекс ""МОТИВЫ""",B,2026Q2,Типовой,Монолит-кирпич,1,False,11,135,8355.0,61.888888888888886,2.7,3.0,True,1,1,2,1,193,False,True,0,0.5,3,3,9,12,8.488636363636363,5,,,
50890,"Новое Видное, ЖК Новое Видное",A,2025Q1,Типовой,Монолит-кирпич,0,False,17,165,7620.0,46.18181818181818,3.0,3.2,True,2,3,5,3,42,False,True,0,0.5,1,0,2,2,69.3970588235294,3,,,
56899,"Новое Видное, ЖК Новое Видное",A,2025Q4,Типовой,Монолит-кирпич,1,False,13,132,5620.0,42.57575757575758,2.77,2.95,True,2,3,5,2,52,False,True,0,0.5,1,1,1,2,52.29230769230769,2,,,
50891,"Новое Видное, ЖК Новое Видное",A,2025Q2,Типовой,Монолит-кирпич,0,False,17,165,7620.0,46.18181818181818,3.0,3.2,True,2,3,5,3,42,False,True,0,0.5,1,0,2,2,69.3970588235294,3,,,
50581,"Новое Видное, ЖК Новое Видное",A,2025Q1,Типовой,Монолит-кирпич,0,False,18,714,29180.0,40.86834733893557,3.0,3.2,True,3,4,7,3,126,False,True,0,0.5,6,6,6,12,50.574999999999996,3,,,
50493,"Новое Видное, ЖК Новое Видное",A,2025Q1,Типовой,Монолит-кирпич,0,False,18,385,15303.0,39.748051948051945,3.0,3.2,True,3,4,7,3,119,False,True,0,0.5,3,3,3,6,54.541666666666664,3,,,
56898,"Новое Видное, ЖК Новое Видное",A,2025Q4,Типовой,Монолит-кирпич,1,False,13,132,5621.0,42.583333333333336,2.77,2.95,True,2,3,5,2,52,False,True,0,0.5,1,1,1,2,52.29230769230769,2,,,
50494,"Новое Видное, ЖК Новое Видное",A,2025Q1,Типовой,Монолит-кирпич,0,False,18,329,12823.0,38.97568389057751,3.0,3.2,True,3,5,8,3,119,False,True,0,0.5,2,2,2,4,69.9125,3,,,
50893,"Новое Видное, ЖК Новое Видное",A,2025Q1,Типовой,Монолит-кирпич,0,False,18,714,29177.0,40.864145658263304,3.0,3.2,True,3,4,7,3,127,False,True,0,0.5,6,6,6,12,50.574999999999996,3,,,
52644,Янинский лес,A,2025Q3,Типовой,Другое,1,False,16,466,19005.0,40.783261802575105,2.62,4.06,False,4,9,13,3,0,True,True,0,0.5,3,6,0,6,64.56041666666667,6,,,
46657,Янинский лес,A,2024Q3,Типовой,Другое,1,False,16,532,21369.0,40.16729323308271,2.62,3.94,False,2,1,3,3,0,False,True,0,0.5,3,6,6,12,36.85208333333333,6,,,
52645,Янинский лес,A,2025Q3,Типовой,Другое,1,False,16,160,7224.0,45.15,2.62,4.06,False,4,9,13,3,0,True,True,0,0.5,1,2,0,2,66.5,6,,,
52643,Янинский лес,A,2025Q3,Типовой,Другое,1,False,16,174,7161.0,41.1551724137931,2.62,4.06,False,4,9,13,3,0,True,True,0,0.5,1,2,0,2,72.31875,6,,,
52647,Янинский лес,A,2025Q3,Типовой,Другое,1,False,16,204,8337.0,40.86764705882353,2.62,3.7,False,4,9,13,3,0,True,True,0,0.5,1,2,0,2,84.7875,6,,,
52646,Янинский лес,A,2025Q3,Типовой,Другое,1,False,16,174,7185.0,41.293103448275865,2.62,3.86,False,4,9,13,3,0,True,True,0,0.5,1,2,0,2,72.31875,6,,,
53357,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q2,Комфорт,Кирпич,1,False,2,30,1650.0,55.0,2.6,2.6,False,1,1,2,1,40,False,False,0,0.0,30,0,0,0,0,6,,,
53766,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q2,Типовой,Кирпич,1,False,2,13,1175.0,90.38461538461539,2.6,2.6,False,1,1,2,1,23,False,False,0,0.0,13,0,0,0,0,6,,,
55591,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q4,Типовой,Кирпич,1,False,2,20,1100.0,55.0,2.6,2.6,False,1,1,2,2,30,False,False,0,0.0,20,0,0,0,0,6,,,
53765,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q2,Типовой,Кирпич,1,False,2,12,1100.0,91.66666666666667,2.6,2.6,False,1,1,2,1,22,False,False,0,0.0,12,0,0,0,0,6,,,
55590,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q4,Типовой,Кирпич,1,False,2,20,1100.0,55.0,2.6,2.6,False,1,1,2,2,30,False,False,0,0.0,20,0,0,0,0,6,,,
54484,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q2,Типовой,Кирпич,1,False,2,12,1100.0,91.66666666666667,2.6,2.6,False,1,1,2,1,22,False,False,0,0.0,12,0,0,0,0,6,,,
56179,"Коттеджный поселок ""Удача Юго-Запад""",C,2025Q1,Типовой,Кирпич,1,False,2,32,1760.0,55.0,2.6,2.6,False,1,1,2,1,42,False,False,0,0.0,32,0,0,0,0,6,,,
54485,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q2,Типовой,Кирпич,1,False,2,12,1050.0,87.5,2.6,2.6,False,1,1,2,1,22,False,False,0,0.0,12,0,0,0,0,6,,,
51404,"Коттеджный поселок ""Удача Юго-Запад""",C,2024Q2,Типовой,Кирпич,1,False,2,26,1430.0,55.0,2.6,2.6,False,1,1,2,1,36,False,False,0,0.0,26,0,0,0,0,6,,,
43134,HIGH LIFE Летниковская 11,A,2025Q1,Элитный,Другое,1,True,33,239,21851.0,91.42677824267783,3.01,3.75,False,3,1,4,4,257,False,True,0,0.5,1,0,4,4,54.861363636363635,10,9.0,2.0,6.0
43135,HIGH LIFE Летниковская 11,A,2025Q1,Элитный,Другое,2,True,25,146,13759.0,94.23972602739725,3.01,3.75,False,3,1,4,4,141,False,True,0,0.5,1,0,4,4,32.558,10,9.0,2.0,6.0
55198,HIGH LIFE Летниковская 11,A,2027Q4,Элитный,Другое,2,True,48,882,65902.0,74.71882086167801,3.0,7.2,False,2,3,5,2,463,False,True,0,0.5,3,0,14,14,59.456250000000004,9,8.0,2.0,
43136,HIGH LIFE Летниковская 11,A,2025Q1,Элитный,Другое,2,True,33,244,21462.0,87.95901639344262,3.01,3.75,False,3,1,4,4,166,False,True,0,0.5,1,0,4,4,56.00909090909091,10,9.0,2.0,6.0
51802,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,323,14401.0,44.585139318885446,2.73,2.73,False,1,1,2,2,160,True,True,0,0.5,5,2,5,7,39.221428571428575,6,,,
51797,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,323,14401.0,44.585139318885446,2.73,2.73,False,1,1,2,2,160,True,True,0,0.5,5,2,5,7,39.221428571428575,6,,,
50670,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,454,20857.0,45.940528634361236,2.7,2.7,False,1,1,2,1,197,True,True,0,0.5,6,2,6,8,48.2375,7,,,
51795,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,454,20857.0,45.940528634361236,2.73,2.73,False,1,1,2,2,195,True,True,0,0.5,6,2,6,8,48.2375,6,,,
51800,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,454,20857.0,45.940528634361236,2.73,2.73,False,1,1,2,2,195,True,True,0,0.5,6,2,6,8,48.2375,6,,,
51798,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,331,14100.0,42.59818731117825,2.73,2.73,False,1,1,2,2,163,False,False,0,0.0,5,2,5,7,40.19285714285714,6,,,
51803,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,331,14100.0,42.59818731117825,2.73,2.73,False,1,1,2,2,163,False,False,0,0.0,5,2,5,7,40.19285714285714,6,,,
51396,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,19,323,14401.0,44.585139318885446,2.72,2.72,False,1,1,2,1,160,True,True,0,0.5,5,2,5,7,39.58571428571429,6,,,
54426,"Клубный квартал ""Архитектор""",C,2028Q1,Комфорт,Монолит-кирпич,1,False,18,265,10664.0,40.241509433962264,2.72,2.72,True,1,1,2,1,111,True,True,0,0.5,3,1,3,4,56.3125,7,,,
51397,"Клубный квартал ""Архитектор""",C,2027Q2,Комфорт,Монолит-кирпич,1,False,19,331,14100.0,42.59818731117825,2.72,2.72,False,1,1,2,1,163,False,False,0,0.0,5,2,5,7,40.56616541353383,6,,,
45019,Гринвуд,B,2027Q2,Комфорт,Монолит-кирпич,1,False,9,128,6327.0,49.4296875,2.7,2.7,False,1,2,3,1,28,False,True,0,0.5,2,0,4,4,22.4,8,,,
44480,Гринвуд,B,2027Q2,Комфорт,Монолит-кирпич,1,False,9,96,5411.0,56.364583333333336,2.7,2.7,False,1,2,3,1,22,False,True,0,0.5,3,0,6,6,11.200000000000001,8,,,
42089,Жилой комплекс на Пархоменко,B,2024Q4,Типовой,Монолит-кирпич,1,False,28,350,13496.0,38.56,2.5,2.5,False,1,2,3,1,87,True,False,0,0.5,1,3,0,3,105.41666666666667,10,,,
